DEPTH,NPHI,RHOB,GR,RT,PEF,CALI,DT
3249.6,0.2114,2.2589,12.2549,0.4457,5.3866,8.4756,74.46638436623195
3249.7,0.2091,2.2582,11.2077,0.4435,5.335,8.5242,73.97170256734465
3249.8,0.2112,2.2578,11.6821,0.4419,5.3249,8.4755,74.44011121773973
3249.9,0.2131,2.2575,12.4653,0.4433,5.3531,8.4755,74.46638436623195
3250.0,0.2141,2.2569,12.0803,0.4558,5.3998,8.4756,74.94850572541053
3250.1,0.2155,2.2561,11.9167,0.4711,5.438,8.5243,75.59158714104659
3250.2,0.2148,2.2562,11.7372,0.4763,5.4512,8.5242,75.15593066762378
3250.3,0.214,2.2579,11.4199,0.4854,5.4453,8.4756,74.37399233594111
3250.4,0.2104,2.2612,10.5557,0.5007,5.4418,8.5243,73.09171742280228
3250.5,0.2093,2.2652,9.9511,0.5154,5.4604,8.5242,72.84309138902354
3250.6,0.2096,2.269,11.0888,0.5362,5.5063,8.4998,73.01763918660542
3250.7,0.2067,2.2725,11.1001,0.54,5.5805,8.4756,72.51672030374908
3250.8,0.2014,2.2751,11.2474,0.5467,5.6689,8.5243,71.86498669789773
3250.9,0.1983,2.2771,11.3261,0.568,5.7437,8.5243,71.91683836503925
3251.0,0.1987,2.2796,11.9668,0.5778,5.7807,8.5242,71.91683836503925
3251.1,0.1999,2.2838,12.8118,0.6021,5.7842,8.4756,71.9859469992978
3251.2,0.2034,2.2901,12.3417,0.6485,5.8003,8.5242,72.14196431084251
3251.3,0.2131,2.2982,13.2334,0.6835,5.8905,8.4755,73.92174939833973
3251.4,0.221,2.3087,13.8965,0.7449,6.09,8.4755,75.10889966524043
3251.5,0.2232,2.3245,14.7048,0.9139,6.3585,8.4755,75.97921609170203
3251.6,0.2182,2.3438,17.6118,0.9235,6.5676,8.4756,76.21015933384808
3251.7,0.2083,2.3604,15.8967,0.9949,6.626,8.5243,74.56917877023496
3251.8,0.2018,2.3699,17.5763,1.319,6.5691,8.5243,73.5495077579587
3251.9,0.2004,2.3718,19.3672,2.0572,6.4662,8.5243,74.01546875560155
3252.0,0.2037,2.3678,19.4371,2.4916,6.371,8.5243,75.00679768105582
3252.1,0.2082,2.3604,20.9972,2.8738,6.3243,8.5242,76.94252403530687
3252.2,0.2123,2.3539,23.24,2.9203,6.3344,8.4756,77.8609485718585
3252.3,0.2093,2.3534,24.3789,3.3967,6.3595,8.5243,78.38085221082446
3252.4,0.2044,2.3595,25.816,3.5366,6.3335,8.5242,77.58528438680665
3252.5,0.1996,2.3684,26.3336,3.5616,6.2361,8.4998,76.90779267008381
3252.6,0.1932,2.3756,25.8349,3.9922,6.1165,8.4755,75.24374531986189
3252.7,0.1872,2.3793,25.1938,4.3143,6.0418,8.4756,73.44811112942446
3252.8,0.1801,2.3807,26.9644,3.8256,6.0315,8.5243,73.51349556236813
3252.9,0.1753,2.3811,26.5992,2.7435,6.0489,8.5242,73.15655294348323
3253.0,0.1736,2.3801,25.369,2.2708,6.0575,8.4998,71.9229918720799
3253.1,0.1722,2.378,26.6548,2.2274,6.0504,8.4755,72.45023897978166
3253.2,0.1721,2.3766,25.5225,2.2319,6.0415,8.4755,71.93701512245592
3253.3,0.1713,2.3784,25.494,2.3183,6.0412,8.4755,71.93701512245592
3253.4,0.1691,2.3842,25.9134,2.2302,6.0464,8.4755,71.76580574861424
3253.5,0.1675,2.3905,25.7839,1.9664,6.0319,8.4756,71.76580574861424
3253.6,0.1685,2.3908,26.3731,1.7293,5.9714,8.5243,71.78938579562927
3253.7,0.1787,2.3799,26.1814,1.3525,5.8623,8.5242,72.45227906670954
3253.8,0.1913,2.3579,27.1781,1.1689,5.737,8.4756,75.21318230298344
3253.9,0.2031,2.3287,27.0782,1.032,5.642,8.5,76.97159793626629
3254.0,0.2139,2.3006,26.9835,0.961,5.6112,8.5242,78.05004372283621
3254.1,0.2232,2.2825,24.9569,0.9271,5.6517,8.4755,79.0932278630941
3254.2,0.2291,2.2787,24.7293,0.8926,5.7413,8.4755,80.90159351407091
3254.3,0.2341,2.2857,22.873,0.9055,5.8254,8.4755,81.13639956104127
3254.4,0.2377,2.2987,22.5138,0.9343,5.8399,8.4756,82.51380354134294
3254.5,0.2386,2.3147,23.3931,0.9784,5.7702,8.5241,83.1118219125942
3254.6,0.2418,2.3304,23.9337,0.9737,5.6872,8.4268,84.37517502317708
3254.7,0.2415,2.3427,26.4346,0.9175,5.6913,8.4756,84.88853273190466
3254.8,0.2429,2.3512,28.215,0.927,5.8052,8.5242,84.88461127976308
3254.9,0.2471,2.3579,28.8086,0.9753,5.9253,8.4756,87.68547442303958
3255.0,0.2496,2.3639,29.8743,0.876,5.9343,8.5243,87.93374211168921
3255.1,0.2546,2.3663,31.196,0.8132,5.8172,8.5241,89.94104652613692
3255.2,0.2543,2.3587,30.1551,0.7891,5.675,8.4512,90.41656614155569
3255.3,0.2496,2.3379,29.7809,0.7658,5.6273,8.4755,88.38019321192473
3255.4,0.2422,2.3071,30.2144,0.7621,5.6199,8.4754,86.65964598010477
3255.5,0.2359,2.2752,29.4825,0.7485,5.5184,8.451,83.3838107404326
3255.6,0.2325,2.2485,27.5347,0.7387,5.2568,8.4265,82.49072171866796
3255.7,0.2325,2.2306,28.3753,0.732,4.9678,8.3453,83.51296669514929
3255.8,0.2355,2.2204,27.2607,0.7302,4.8324,8.3455,83.25913352558051
3255.9,0.2405,2.2157,26.5418,0.6981,4.8763,8.4267,84.74473986983688
3256.0,0.2442,2.2135,28.1182,0.6748,4.9893,8.4267,89.20184439674418
3256.1,0.2436,2.211,28.4932,0.6576,5.0268,8.4268,87.34284363994092
3256.2,0.2391,2.2077,27.9846,0.6464,4.9052,8.4754,85.28569172282462
3256.3,0.2344,2.2053,28.3668,0.6336,4.6708,8.4264,85.9011941155452
3256.4,0.2318,2.2059,26.9489,0.6257,4.4482,8.3076,84.58109049684536
3256.5,0.2306,2.2086,26.636,0.6141,4.3229,8.4265,83.26590362018338
3256.6,0.2299,2.2124,25.3964,0.6141,4.3375,8.3453,82.16003391787306
3256.7,0.2294,2.2163,26.4925,0.6043,4.4434,8.3292,82.43567737908597
3256.8,0.2286,2.2206,26.9292,0.5997,4.5812,8.4266,82.43567737908597
3256.9,0.227,2.2254,25.9882,0.5909,4.715,8.3696,82.36484611993173
3257.0,0.2241,2.2296,23.4907,0.5862,4.8334,8.3127,81.44842461465423
3257.1,0.2208,2.233,24.5177,0.584,4.9544,8.329,80.61679914646892
3257.2,0.218,2.2352,23.2364,0.5791,5.0836,8.313,79.65741314707725
3257.3,0.2149,2.2362,22.2076,0.5729,5.1794,8.4268,78.98540263772354
3257.4,0.2097,2.2365,20.8644,0.567,5.17,8.451,78.7654799084035
3257.5,0.2035,2.2375,18.7731,0.5517,5.0052,8.4266,76.68902711348532
3257.6,0.1988,2.24,20.0932,0.5442,4.7471,8.3696,75.94447834029434
3257.7,0.1971,2.2433,20.4675,0.5395,4.5045,8.3453,76.05484371608921
3257.8,0.1981,2.2461,19.3788,0.5403,4.3371,8.3292,75.55471113456984
3257.9,0.1993,2.2481,18.7562,0.5411,4.2736,8.3941,75.29472149323368
3258.0,0.1993,2.2499,18.7166,0.5397,4.3027,8.394,75.29472149323368
3258.1,0.199,2.2504,18.247,0.54,4.3854,8.3535,75.0615129651651
3258.2,0.2004,2.2485,18.2515,0.5351,4.4443,8.3942,75.4335145264406
3258.3,0.2037,2.2446,18.0963,0.5118,4.4195,8.4267,75.9925107195572
3258.4,0.2071,2.2407,17.137,0.4949,4.3386,8.4266,76.55907313527202
3258.5,0.2085,2.2387,17.3457,0.4727,4.2983,8.3698,77.19966330287934
3258.6,0.2085,2.2393,15.9318,0.4622,4.3761,8.3941,76.4354147964724
3258.7,0.2088,2.2413,14.4537,0.455,4.5608,8.3942,75.88459595351274
3258.8,0.2109,2.2427,15.8324,0.4553,4.7523,8.4266,76.58829460851766
3258.9,0.2137,2.2418,16.4728,0.4626,4.8687,8.3942,77.35683345722917
3259.0,0.2151,2.2389,16.7011,0.472,4.8937,8.4267,77.35683345722917
3259.1,0.2137,2.2356,14.5459,0.4749,4.8381,8.4267,76.26605802167705
3259.2,0.2103,2.2346,14.5831,0.4788,4.7293,8.4267,76.16754618003675
3259.3,0.2079,2.2375,14.6664,0.4876,4.6226,8.4267,76.13573940204876
3259.4,0.2078,2.2441,15.3741,0.5004,4.5806,8.4104,75.79513459648226
3259.5,0.2084,2.2515,16.0174,0.5078,4.6403,8.3942,76.22218184860908
3259.6,0.2073,2.2579,16.2797,0.5485,4.7784,8.4268,75.24395779223379
3259.7,0.2039,2.2641,14.7231,0.5951,4.932,8.4755,72.83811356067838
3259.8,0.1996,2.2715,14.9809,0.625,5.0401,8.4755,71.86598244724361
3259.9,0.1958,2.28,14.501,0.6856,5.1094,8.4755,71.24192550596082
3260.0,0.1929,2.288,14.1495,0.7178,5.1645,8.4755,70.49573884097519
3260.1,0.1905,2.2958,15.5743,0.7516,5.2309,8.4755,70.70820380431195
3260.2,0.1889,2.3031,15.6767,0.7619,5.2887,8.4755,70.11931282556006
3260.3,0.1877,2.3092,14.7355,0.761,5.305,8.4755,70.66458985952639
3260.4,0.1864,2.3114,13.3555,0.8053,5.2739,8.4755,69.62789981174602
3260.5,0.1845,2.3083,14.2223,0.8602,5.2163,8.4755,69.19714777896081
3260.6,0.1825,2.3014,13.3542,0.887,5.1669,8.4755,69.19714777896081
3260.7,0.1815,2.2939,12.4769,0.8384,5.1471,8.4755,70.06412806366443
3260.8,0.1829,2.2879,12.4646,0.7902,5.1486,8.4755,70.44528160337002
3260.9,0.1876,2.2837,13.2974,0.7542,5.1585,8.4755,71.7670031978238
3261.0,0.1944,2.2794,13.1323,0.6816,5.1617,8.4755,71.62171701645104
3261.1,0.1997,2.2752,11.798,0.7047,5.1587,8.4755,71.60471706164437
3261.2,0.2005,2.2722,10.9903,0.7448,5.1554,8.4755,71.42245819906496
3261.3,0.1971,2.2727,12.2339,0.8459,5.1649,8.4755,71.54256274303715
3261.4,0.1929,2.2765,11.054,0.9653,5.1889,8.4755,70.71275416950317
3261.5,0.1902,2.2812,11.2903,0.9285,5.2082,8.4755,70.90184265415648
3261.6,0.1891,2.2839,12.2621,0.8973,5.202,8.4755,69.97467136195594
3261.7,0.1882,2.2841,11.9503,0.7829,5.1734,8.4755,71.7670031978238
3261.8,0.1872,2.2816,12.8849,0.771,5.1461,8.4755,72.01430560276266
3261.9,0.187,2.2771,11.5488,0.7164,5.1525,8.4755,72.38925160322869
3262.0,0.1878,2.2724,11.7982,0.6801,5.1921,8.4755,72.38925160322869
3262.1,0.1898,2.2694,11.8035,0.6544,5.2405,8.4755,70.95099175132658
3262.2,0.192,2.2693,12.7132,0.6344,5.2794,8.4755,70.77986503446168
3262.3,0.1939,2.2718,13.1087,0.6102,5.2948,8.4755,71.76928470661701
3262.4,0.1946,2.2758,11.7541,0.5954,5.2951,8.4755,71.27172215182208
3262.5,0.1943,2.2797,11.6664,0.584,5.293,8.4755,71.68529341701209
3262.6,0.1934,2.2831,11.393,0.5627,5.3033,8.4755,70.58926721740126
3262.7,0.1936,2.2857,11.7673,0.5411,5.3323,8.4755,71.83745735600485
3262.8,0.1938,2.2882,12.1415,0.5197,5.3612,8.4755,71.83745735600485
3262.9,0.1965,2.29,12.4723,0.4816,5.3652,8.4755,72.07722742705296
3263.0,0.2001,2.2905,13.0135,0.4621,5.3316,8.4755,71.90149596438351
3263.1,0.2037,2.2878,13.3523,0.4476,5.2652,8.4755,71.9548272333994
3263.2,0.2048,2.2815,15.0434,0.4422,5.1849,8.4756,73.17312586079265
3263.3,0.2069,2.272,15.566,0.4551,5.1071,8.5243,72.78932516514827
3263.4,0.2099,2.261,16.1202,0.4699,5.0504,8.5243,74.59464626421304
3263.5,0.2143,2.2492,16.566,0.4711,5.0166,8.5242,76.99198863809455
3263.6,0.2194,2.2392,16.2546,0.4562,5.0093,8.4755,78.46014176711545
3263.7,0.2197,2.2326,15.2375,0.447,5.0309,8.4755,77.34789282183874
3263.8,0.2178,2.2303,15.1327,0.4455,5.082,8.4755,77.72199397206737
3263.9,0.2163,2.2307,15.0985,0.4667,5.1509,8.4755,77.72199397206737
3264.0,0.216,2.2319,14.4931,0.4914,5.2131,8.4755,76.73195938261699
3264.1,0.2155,2.2331,15.0347,0.4783,5.2479,8.4755,76.9909909639815
3264.2,0.2128,2.2345,15.6201,0.4657,5.2588,8.4755,76.53269264337568
3264.3,0.2093,2.2359,15.4171,0.4552,5.2524,8.4755,76.43322263455578
3264.4,0.2076,2.2368,16.4933,0.4529,5.2377,8.4755,77.50887587457736
3264.5,0.2079,2.2373,14.8317,0.4618,5.2218,8.4755,76.43322263455578
3264.6,0.2091,2.2378,17.4504,0.4756,5.1972,8.4755,77.50887587457736
3264.7,0.2108,2.2377,18.2894,0.4847,5.1588,8.4755,77.57684202280598
3264.8,0.2132,2.2367,18.3414,0.4929,5.107,8.4755,77.68050519384592
3264.9,0.2159,2.2363,19.9472,0.4919,5.0529,8.4755,78.60242725533838
3265.0,0.2178,2.2371,19.1816,0.4853,5.0142,8.4755,78.4777345193909
3265.1,0.2185,2.2374,19.427,0.4762,4.9883,8.4756,78.76978606844511
3265.2,0.2168,2.2368,19.7445,0.4717,4.9787,8.5243,78.27971579745402
3265.3,0.2171,2.236,18.8,0.4659,4.9927,8.5242,77.82796931168168
3265.4,0.2137,2.2361,17.925,0.4512,5.0311,8.5,77.10446250378382
3265.5,0.2138,2.237,17.4598,0.4377,5.0906,8.5242,77.30070021610724
3265.6,0.2138,2.2373,15.9612,0.435,5.1414,8.4755,76.83674204052214
3265.7,0.2152,2.236,15.886,0.4303,5.1769,8.4755,76.83674204052214
3265.8,0.2165,2.2353,14.9754,0.4376,5.2061,8.4755,76.9909909639815
3265.9,0.2165,2.2373,13.68,0.4391,5.2234,8.4755,76.0965327613396
3266.0,0.2153,2.2421,13.8523,0.4443,5.2203,8.4755,75.65279095917307
3266.1,0.214,2.2478,14.0938,0.4425,5.1946,8.4756,75.54609183364018
3266.2,0.2117,2.2517,14.6169,0.4107,5.1599,8.5242,76.12396909812863
3266.3,0.2123,2.252,15.5814,0.3818,5.1376,8.4998,76.12396909812863
3266.4,0.2103,2.2496,15.6892,0.3951,5.1317,8.4756,76.08892471275337
3266.5,0.2053,2.246,15.5615,0.4469,5.1417,8.5,75.18501935026771
3266.6,0.2015,2.2443,16.0377,0.4741,5.1676,8.5242,74.83992138343677
3266.7,0.2002,2.2473,16.721,0.5909,5.2198,8.4755,75.7234163169232
3266.8,0.1989,2.2561,17.9313,0.7064,5.3059,8.4755,75.14609359599322
3266.9,0.1969,2.2713,18.913,0.8234,5.428,8.4918,73.74127203849167
3267.0,0.199,2.2917,19.31,0.9611,5.5706,8.4877,73.71136532051794
3267.1,0.2015,2.3166,21.4178,1.0235,5.728,8.4919,74.34495968763602
3267.2,0.2049,2.3456,25.1504,1.0789,5.9115,8.5243,76.51435516361119
3267.3,0.2111,2.3792,28.7416,1.1621,6.1369,8.5243,78.36698189707347
3267.4,0.2161,2.4152,32.0868,1.228,6.3948,8.5243,79.81536216963622
3267.5,0.2166,2.4431,34.6984,1.2532,6.589,8.5244,79.8503652115857
3267.6,0.2095,2.459,37.521,1.3073,6.6585,8.546,78.51342265973504
3267.7,0.2005,2.4643,42.7075,1.5388,6.5915,8.5569,77.81636050193181
3267.8,0.1929,2.4633,42.0152,1.4605,6.408,8.5459,77.1608495616143
3267.9,0.1858,2.4592,39.8225,1.5142,6.1799,8.5242,75.25972141198768
3268.0,0.185,2.4557,38.9262,1.5151,6.0257,8.4756,75.7140073869963
3268.1,0.1871,2.4537,36.9606,1.511,6.0414,8.5121,75.75785873722319
3268.2,0.197,2.4529,36.8454,1.541,6.2259,8.5243,77.63015666002488
3268.3,0.2087,2.4564,38.4599,1.5396,6.5015,8.5406,79.13909153879654
3268.4,0.223,2.4681,40.2863,1.6321,6.7705,8.5569,81.09121877689172
3268.5,0.2343,2.4867,42.305,1.662,6.9645,8.5569,82.38587731712546
3268.6,0.2398,2.5028,46.6057,1.5948,7.047,8.5733,84.82803492018458
3268.7,0.2358,2.5051,50.9065,1.47,7.0027,8.6056,81.24413923584328
3268.8,0.2343,2.4924,50.215,1.4293,6.8397,8.565,83.285917136609
3268.9,0.2224,2.4743,49.1961,1.4273,6.5897,8.5569,81.22021508175006
3269.0,0.2113,2.46,45.4867,1.4422,6.3031,8.5568,78.91492648188593
3269.1,0.2031,2.451,40.3613,1.4538,6.0516,8.5243,78.53309827851518
3269.2,0.1971,2.4388,35.3484,1.3423,5.9044,8.5243,77.44610717866324
3269.3,0.1968,2.4143,33.1476,1.3609,5.8861,8.5243,77.41395284808051
3269.4,0.2018,2.3765,36.2041,1.3146,5.9174,8.5243,78.12669795144977
3269.5,0.2101,2.3351,38.7511,1.1331,5.9035,8.5243,80.11685958119325
3269.6,0.2185,2.3005,40.173,1.1137,5.841,8.508,81.89763771593317
3269.7,0.2237,2.2789,39.5969,1.3011,5.7586,8.5243,82.60120527358838
3269.8,0.2234,2.271,36.3577,1.3853,5.6699,8.5243,81.728495773875
3269.9,0.2185,2.2735,32.4714,1.4311,5.5627,8.5242,80.56054917723186
3270.0,0.2121,2.279,25.1314,1.5013,5.4465,8.4755,77.99032221500909
3270.1,0.2028,2.2798,18.8044,1.5041,5.3636,8.4755,74.76972658964765
3270.2,0.1955,2.2733,16.5929,1.3025,5.3434,8.4755,72.67154611213505
3270.3,0.1923,2.2637,15.5028,1.0873,5.3693,8.4755,71.54181070432998
3270.4,0.1939,2.2564,15.4293,0.9927,5.4085,8.4755,74.14550151649752
3270.5,0.1975,2.2541,15.7353,0.755,5.4302,8.4755,74.81401747695828
3270.6,0.2002,2.2545,15.8353,0.7185,5.4212,8.4755,74.89829150379835
3270.7,0.2015,2.254,14.9596,0.7194,5.3793,8.4755,75.10151770889217
3270.8,0.2032,2.2509,14.1564,0.8486,5.3126,8.4755,74.73227426750529
3270.9,0.207,2.2455,13.1607,0.905,5.2437,8.4755,74.62658612798984
3271.0,0.2132,2.2392,12.916,0.7346,5.1877,8.4756,75.65279095917307
3271.1,0.2181,2.2338,13.0143,0.5353,5.1423,8.5242,75.80149556984269
3271.2,0.2247,2.2298,13.3133,0.4845,5.0978,8.4998,77.0463761809786
3271.3,0.2271,2.2269,12.8183,0.4383,5.0546,8.4756,78.02732610009382
3271.4,0.2269,2.225,12.6329,0.4224,5.0321,8.5242,77.51196859554234
3271.5,0.2245,2.2238,12.1941,0.4321,5.0433,8.4755,77.15849326986867
3271.6,0.2208,2.2231,13.1069,0.4428,5.0787,8.4755,77.35511396898325
3271.7,0.2183,2.2223,13.241,0.452,5.1156,8.4755,76.96092342508287
3271.8,0.2183,2.2212,11.6101,0.455,5.1373,8.4756,76.96092342508287
3271.9,0.218,2.2208,12.1602,0.464,5.1461,8.5,76.50131372092282
3272.0,0.2182,2.2212,13.0439,0.4612,5.1508,8.5243,76.50131372092282
3272.1,0.2155,2.2219,12.8724,0.4529,5.1481,8.5243,76.50131372092282
3272.2,0.2108,2.2231,13.2484,0.4444,5.1164,8.5243,75.95327822722182
3272.3,0.2059,2.2249,12.3367,0.4414,5.0378,8.5242,75.15803317196395
3272.4,0.204,2.2261,12.5429,0.4493,4.9184,8.4754,75.17888132123818
3272.5,0.2023,2.2251,12.7616,0.4605,4.7825,8.451,74.63623818690152
3272.6,0.2017,2.2219,12.5294,0.4748,4.6423,8.4267,74.58652796101221
3272.7,0.202,2.219,12.1116,0.4966,4.5113,8.4267,74.58652796101221
3272.8,0.203,2.2178,13.0148,0.5271,4.3949,8.4267,75.27769566171156
3272.9,0.2039,2.2189,11.7778,0.5222,4.3158,8.4266,75.12816193246164
3273.0,0.204,2.2223,12.0314,0.4929,4.2676,8.3698,75.12816193246164
3273.1,0.2026,2.2272,11.4478,0.4383,4.2394,8.3941,75.27769566171156
3273.2,0.2006,2.2334,10.7016,0.4087,4.2264,8.3942,73.67495689012893
3273.3,0.1997,2.2389,11.7987,0.4014,4.2477,8.4266,73.93389846212061
3273.4,0.2,2.2423,12.6287,0.4109,4.3235,8.3941,73.93389846212061
3273.5,0.1998,2.2436,12.5466,0.4161,4.4503,8.3942,73.61984159031371
3273.6,0.1982,2.2436,12.6337,0.4057,4.6094,8.4267,73.55271569157179
3273.7,0.196,2.2441,12.84,0.3902,4.7905,8.4268,73.11938168067651
3273.8,0.1946,2.2468,13.1646,0.3833,4.9672,8.4755,73.16813825586047
3273.9,0.1943,2.2523,13.4155,0.389,5.1268,8.4755,73.78564187210465
3274.0,0.1949,2.2593,13.5805,0.3926,5.2411,8.4755,71.51629544891748
3274.1,0.1961,2.2659,12.8963,0.3965,5.3172,8.4756,71.5933353740797
3274.2,0.1957,2.2703,11.6932,0.4027,5.3708,8.5243,71.27038459097685
3274.3,0.1966,2.2729,11.174,0.4029,5.4214,8.5243,72.04047016727289
3274.4,0.1974,2.2737,11.7197,0.394,5.4669,8.5243,71.80220406939654
3274.5,0.1983,2.2724,11.6175,0.3694,5.509,8.5243,71.80220406939654
3274.6,0.1993,2.2691,11.3254,0.3592,5.548,8.5243,71.80220406939654
3274.7,0.2004,2.2654,11.7449,0.3687,5.5665,8.5243,71.87185531764726
3274.8,0.2019,2.2631,11.4922,0.3846,5.5371,8.5243,72.11136483259384
3274.9,0.2037,2.2633,11.0237,0.4027,5.4649,8.5243,72.07500350643708
3275.0,0.2047,2.2648,11.638,0.4135,5.3919,8.5243,72.56110194568453
3275.1,0.2052,2.2657,12.6777,0.4347,5.3675,8.5243,72.56110194568453
3275.2,0.2053,2.265,12.437,0.4552,5.4072,8.5243,72.56110194568453
3275.3,0.2052,2.2634,11.777,0.462,5.4959,8.5243,72.47511572544478
3275.4,0.2036,2.2626,12.0561,0.4976,5.6048,8.5244,72.52645150905197
3275.5,0.2058,2.2629,12.7503,0.5435,5.7208,8.5569,72.68564259456684
3275.6,0.2102,2.2633,12.2568,0.5833,5.82,8.5569,73.1981037122531
3275.7,0.2181,2.2632,12.0977,0.6411,5.8776,8.5406,74.07462702331162
3275.8,0.2232,2.2618,12.6684,0.7214,5.8611,8.5243,74.60992746188111
3275.9,0.2251,2.2588,13.3411,0.7488,5.771,8.5243,75.0741308457571
3276.0,0.223,2.2549,13.2049,0.7268,5.6527,8.5243,76.11873196657672
3276.1,0.2181,2.2509,14.5242,0.7291,5.5667,8.5243,76.7371277524716
3276.2,0.2125,2.2477,14.4475,0.7292,5.5319,8.5243,76.08888934391868
3276.3,0.2075,2.2463,14.2312,0.7205,5.5319,8.5243,75.22660255746116
3276.4,0.2037,2.2459,14.4903,0.7086,5.542,8.5243,75.03300309148958
3276.5,0.2009,2.2462,16.1934,0.7116,5.5472,8.5243,75.86021670495236
3276.6,0.1984,2.2476,20.3275,0.7597,5.5415,8.5243,75.98332903601163
3276.7,0.1954,2.251,25.7402,0.9871,5.5418,8.5244,77.57349542684626
3276.8,0.1915,2.2578,30.9178,1.469,5.5683,8.5568,78.03517295276885
3276.9,0.1947,2.269,35.4601,1.6842,5.6216,8.5243,77.91848825972475
3277.0,0.2002,2.2845,38.8024,1.8625,5.6832,8.5243,79.02958611321382
3277.1,0.2091,2.3006,37.0228,1.7653,5.7371,8.5242,79.55095745178585
3277.2,0.2187,2.311,35.4923,1.7184,5.7749,8.4756,80.81463986165323
3277.3,0.2251,2.3111,34.9322,1.5739,5.7917,8.5244,80.81198703868593
3277.4,0.2232,2.299,34.7482,1.419,5.7739,8.5569,80.70206626056834
3277.5,0.2163,2.2789,34.0446,1.2377,5.7121,8.5568,80.0924301348064
3277.6,0.2059,2.2589,32.3365,1.1488,5.6187,8.5243,79.60605547017157
3277.7,0.1912,2.2444,30.9325,0.9496,5.532,8.5243,79.9159674811941
3277.8,0.1776,2.2405,28.0044,0.9892,5.5122,8.5243,75.04828056408714
3277.9,0.1674,2.2489,28.1591,1.0976,5.5868,8.5243,74.25082997985656
3278.0,0.1616,2.2696,27.6608,0.9531,5.7252,8.5243,71.61000731597872
3278.1,0.1589,2.2969,27.4227,0.9593,5.8601,8.5243,70.94597498423366
3278.2,0.1596,2.3244,28.4964,1.1584,5.9518,8.5243,71.49536307954078
3278.3,0.1648,2.3452,32.2708,1.3545,5.9846,8.5243,73.25581645016013
3278.4,0.1745,2.3607,38.4848,1.7574,5.9771,8.5243,75.22205355817245
3278.5,0.1877,2.3772,47.7635,2.0981,5.9891,8.5243,77.15727264269887
3278.6,0.2005,2.404,60.511,2.4654,6.0653,8.5244,79.33749954465645
3278.7,0.2073,2.4448,68.6788,2.8436,6.2163,8.5569,79.85389313191438
3278.8,0.2103,2.4966,70.7606,2.9188,6.4048,8.5569,78.34675185477263
3278.9,0.2087,2.5491,70.102,2.8244,6.549,8.5569,76.6818162082022
3279.0,0.208,2.5882,67.9191,2.4774,6.5531,8.5569,76.5715037022675
3279.1,0.2125,2.6058,67.5644,1.9549,6.3762,8.5569,76.3905529225367
3279.2,0.2254,2.6039,69.6867,1.6505,6.0615,8.5403,77.7718158877706
3279.3,0.2394,2.5898,72.5505,1.5822,5.7384,8.4267,83.23837222688655
3279.4,0.2487,2.5707,70.8614,1.5213,5.5042,8.4267,85.21756340523036
3279.5,0.2532,2.5532,69.0136,1.4974,5.4367,8.4268,85.21756340523036
3279.6,0.2557,2.5414,71.0279,1.4894,5.528,8.4756,88.00093293436133
3279.7,0.2567,2.5363,75.0465,1.5843,5.7155,8.5243,88.01206425366217
3279.8,0.2567,2.5341,78.5567,1.6507,5.9154,8.5243,88.01206425366217
3279.9,0.2593,2.5299,82.6356,1.6574,6.0637,8.5406,87.9026256736101
3280.0,0.2568,2.5213,86.7303,1.6359,6.1315,8.5243,88.41301979049162
3280.1,0.2614,2.5079,91.6911,1.5529,6.13,8.5162,90.05240920067047
3280.2,0.259,2.4915,96.2303,1.5171,6.0698,8.5245,91.27637486161103
3280.3,0.2644,2.4736,97.3212,1.4775,5.9689,8.6055,90.70190425293856
3280.4,0.273,2.4594,96.7679,1.4611,5.8998,8.5241,92.21675785390119
3280.5,0.276,2.4542,97.0952,1.4534,5.9796,8.4512,94.48887961219494
3280.6,0.2785,2.4572,97.0822,1.4037,6.2319,8.4758,94.53539751214632
3280.7,0.2753,2.4629,95.9321,1.371,6.5575,8.6058,91.04357585126498
3280.8,0.2797,2.4659,95.5665,1.3537,6.7949,8.6383,91.81171596021375
3280.9,0.2772,2.4639,95.8945,1.344,6.8462,8.6384,91.04357585126498
3281.0,0.2778,2.4585,96.6595,1.2905,6.7655,8.6626,91.02213187288565
3281.1,0.2784,2.4514,96.7414,1.2091,6.6596,8.6056,91.18631084718645
3281.2,0.2821,2.4434,96.7203,1.1344,6.6231,8.557,95.05596816808685
3281.3,0.2804,2.4358,95.6683,1.076,6.6757,8.6058,92.48987564365079
3281.4,0.2765,2.4304,94.6163,1.0466,6.7757,8.6383,91.43369600196392
3281.5,0.2722,2.4285,92.2107,0.9948,6.843,8.6383,91.77932296776743
3281.6,0.2683,2.4294,87.4843,0.979,6.8071,8.6383,91.94228780372634
3281.7,0.2673,2.4295,83.249,0.986,6.6539,8.6382,90.83069902045959
3281.8,0.2715,2.4262,79.9857,0.9731,6.4438,8.6057,91.41096075816218
3281.9,0.2743,2.4198,79.1432,0.9373,6.2769,8.6057,90.24753861987722
3282.0,0.278,2.4138,78.3265,0.912,6.2303,8.6056,91.06916721318986
3282.1,0.2758,2.4106,78.8785,0.8962,6.257,8.557,92.9063115185811
3282.2,0.268,2.409,75.6525,0.886,6.242,8.6057,91.41096075816218
3282.3,0.2611,2.4052,73.8607,0.8764,6.1125,8.622,91.54309117880719
3282.4,0.2544,2.3981,74.259,0.8766,5.9278,8.6055,91.04806242893557
