DEPTH,NPHI,RHOB,GR,RT,PEF,CALI,DT
3610.4,0.199,2.406,54.068,5.38,5.287,8.625,79.38227352975578
3610.5,0.2,2.412,55.306,5.806,5.33,8.625,79.54192092328773
3610.6,0.199,2.424,54.45,6.185,5.383,8.625,79.15038265618998
3610.7,0.198,2.439,53.592,6.337,5.431,8.625,78.9971877162444
3610.8,0.196,2.454,53.288,6.131,5.461,8.625,78.78391580571127
3610.9,0.195,2.465,54.478,6.148,5.475,8.625,78.78391580571127
3611.0,0.195,2.471,55.758,5.843,5.495,8.625,78.72182508401316
3611.1,0.196,2.471,55.635,5.423,5.542,8.625,78.88160196001864
3611.2,0.198,2.471,56.668,4.95,5.608,8.625,79.05825966114537
3611.3,0.196,2.474,58.512,4.874,5.655,8.656,78.63879145767687
3611.4,0.196,2.481,57.797,5.043,5.655,8.672,78.75758663789489
3611.5,0.196,2.491,56.94,5.506,5.616,8.672,78.75758663789489
3611.6,0.199,2.5,56.981,5.362,5.586,8.672,79.1237119768219
3611.7,0.201,2.507,58.975,5.507,5.619,8.625,78.96385320840702
3611.8,0.203,2.511,59.731,5.255,5.714,8.625,79.5588890397396
3611.9,0.202,2.513,58.002,5.23,5.831,8.625,78.96385320840702
3612.0,0.199,2.515,58.418,5.024,5.922,8.625,78.12889747702575
3612.1,0.192,2.521,58.896,4.867,5.952,8.649,77.85463266465963
3612.2,0.19,2.533,56.988,4.864,5.918,8.672,77.85463266465963
3612.3,0.192,2.546,58.442,4.705,5.82,8.625,77.70627078910452
3612.4,0.192,2.55,58.021,4.849,5.7,8.625,77.70627078910452
3612.5,0.193,2.538,57.599,4.787,5.608,8.625,77.70627078910452
3612.6,0.194,2.515,55.915,4.881,5.59,8.625,77.98947746727725
3612.7,0.196,2.488,54.991,4.885,5.664,8.625,78.69297155920759
3612.8,0.197,2.469,55.799,5.57,5.814,8.625,78.81199453391986
3612.9,0.199,2.458,55.706,5.602,6.001,8.625,79.17882581685596
3613.0,0.198,2.458,55.956,6.242,6.169,8.672,78.74208550726475
3613.1,0.199,2.466,55.218,6.384,6.266,8.672,78.74208550726475
3613.2,0.2,2.477,54.658,6.92,6.266,8.672,79.12801445938626
3613.3,0.201,2.487,54.419,7.462,6.191,8.672,79.12801445938626
3613.4,0.2,2.495,53.731,9.041,6.089,8.672,78.46440401106297
3613.5,0.197,2.5,51.727,10.054,5.997,8.672,77.73438854709796
3613.6,0.197,2.5,50.287,11.985,5.929,8.656,76.84533620545798
3613.7,0.195,2.495,48.393,12.646,5.882,8.625,77.21036501124985
3613.8,0.195,2.486,46.166,14.948,5.848,8.625,77.01367086526277
3613.9,0.194,2.477,42.682,17.895,5.812,8.625,77.01385070678859
3614.0,0.193,2.472,39.844,17.716,5.77,8.625,77.29207442365235
3614.1,0.189,2.467,37.815,19.375,5.72,8.641,76.50979227489977
3614.2,0.193,2.458,38.182,23.006,5.65,8.648,76.91792566161607
3614.3,0.196,2.445,38.305,28.593,5.559,8.625,76.38779621654145
3614.4,0.201,2.429,38.982,44.518,5.464,8.578,76.86695630052077
3614.5,0.2,2.41,38.362,52.783,5.378,8.578,76.86695630052077
3614.6,0.197,2.388,38.339,50.1,5.296,8.578,76.17711488718658
3614.7,0.194,2.366,38.347,53.944,5.215,8.578,76.33575531909328
3614.8,0.189,2.347,36.931,49.56,5.134,8.625,75.72682281209377
3614.9,0.188,2.329,35.087,58.168,5.058,8.625,76.51073883640116
3615.0,0.19,2.316,34.692,72.688,4.995,8.625,77.09464612292994
3615.1,0.189,2.305,34.881,89.165,4.955,8.578,76.49367949990011
3615.2,0.189,2.298,33.809,133.07,4.953,8.578,76.87505928280639
3615.3,0.186,2.295,33.395,148.418,4.989,8.625,76.40924504702632
3615.4,0.19,2.295,33.982,170.668,5.038,8.578,77.35849598102865
3615.5,0.186,2.295,34.045,159.815,5.07,8.578,76.37199267274592
3615.6,0.185,2.294,35.942,168.208,5.07,8.625,75.3582488773768
3615.7,0.181,2.294,35.015,257.078,5.046,8.625,75.4467197620639
3615.8,0.178,2.294,34.338,258.398,5.012,8.625,74.77980830349388
3615.9,0.176,2.294,33.67,236.819,4.974,8.625,74.47954648506318
3616.0,0.175,2.293,33.563,504.446,4.936,8.625,74.76922647358872
3616.1,0.175,2.292,34.344,288.828,4.905,8.625,74.47954648506318
3616.2,0.175,2.291,35.128,672.155,4.882,8.625,74.63428257570428
3616.3,0.178,2.292,32.922,279.829,4.87,8.594,74.71148732703973
3616.4,0.178,2.295,31.886,412.748,4.879,8.578,74.9739337018543
3616.5,0.179,2.295,32.467,368.279,4.909,8.578,75.03404676874223
3616.6,0.18,2.293,32.322,1850.503,4.938,8.578,75.69507331816912
3616.7,0.182,2.288,31.165,21542.039,4.94,8.578,77.04971544600001
3616.8,0.182,2.283,32.322,62290.77,4.909,8.578,77.04971544600001
3616.9,0.178,2.281,32.539,62118.141,4.864,8.625,75.87816206656242
3617.0,0.18,2.282,32.966,1141.858,4.831,8.578,76.04431600967042
3617.1,0.181,2.286,33.378,2047.73,4.824,8.578,76.04431600967042
3617.2,0.185,2.292,31.82,290.402,4.842,8.578,76.23659177343966
3617.3,0.19,2.297,33.643,626.605,4.884,8.578,77.60453644359878
3617.4,0.193,2.301,36.052,1121.997,4.936,8.578,76.60826602649723
3617.5,0.193,2.304,36.44,62290.77,4.989,8.578,77.38540227450393
3617.6,0.193,2.309,35.297,62290.77,5.032,8.578,77.91053553251054
3617.7,0.191,2.316,37.192,62290.77,5.055,8.609,76.92524255828961
3617.8,0.193,2.325,37.502,62134.82,5.06,8.625,76.92524255828961
3617.9,0.196,2.334,38.779,7057.86,5.05,8.625,77.1530753497128
3618.0,0.2,2.34,39.999,10519.981,5.042,8.578,77.86794619120231
3618.1,0.2,2.342,38.044,62290.77,5.057,8.578,77.86794619120231
3618.2,0.199,2.34,37.686,62290.77,5.087,8.578,77.43754682559141
3618.3,0.2,2.337,39.64,62290.77,5.117,8.578,77.86794619120231
3618.4,0.202,2.337,41.976,62290.77,5.146,8.578,77.57761464023392
3618.5,0.205,2.341,43.95,62290.77,5.18,8.625,78.14390145060284
3618.6,0.206,2.348,44.144,62290.77,5.222,8.578,78.14390145060284
3618.7,0.203,2.356,43.932,62290.77,5.255,8.609,78.14390145060284
3618.8,0.204,2.36,43.554,62290.77,5.278,8.625,78.14390145060284
3618.9,0.206,2.36,43.945,62290.77,5.301,8.625,78.14390145060284
3619.0,0.211,2.36,42.139,62290.77,5.334,8.625,78.87917460143277
3619.1,0.215,2.361,42.885,62290.77,5.374,8.625,79.5849559400816
3619.2,0.217,2.365,45.091,62290.77,5.404,8.625,80.01780890930833
3619.3,0.217,2.366,45.279,62290.77,5.416,8.625,80.01780890930833
3619.4,0.215,2.365,46.132,62290.77,5.423,8.625,79.49010575927142
3619.5,0.211,2.362,47.002,62290.77,5.444,8.625,78.78664032199333
3619.6,0.206,2.362,44.995,62290.77,5.494,8.625,78.08320071659853
3619.7,0.205,2.363,44.642,62290.77,5.552,8.625,78.01663838637094
3619.8,0.207,2.365,44.328,62290.77,5.579,8.625,78.25890809933507
3619.9,0.212,2.365,47.194,62290.77,5.552,8.625,78.91720256878773
3620.0,0.216,2.363,49.302,62290.77,5.48,8.625,79.92152012416298
3620.1,0.217,2.36,49.368,62290.77,5.404,8.625,79.92152012416298
3620.2,0.217,2.356,47.661,62290.77,5.369,8.625,79.92152012416298
3620.3,0.218,2.352,45.402,62290.77,5.396,8.625,80.01780890930833
3620.4,0.221,2.352,45.344,62290.77,5.464,8.625,80.01780890930833
3620.5,0.224,2.357,45.014,62290.77,5.524,8.625,80.67428565252237
3620.6,0.225,2.365,45.446,62290.77,5.529,8.625,81.61772618506481
3620.7,0.224,2.372,46.812,62290.77,5.476,8.625,80.71228288671749
3620.8,0.223,2.374,46.585,62290.77,5.408,8.578,79.8638304077636
3620.9,0.216,2.371,47.102,62290.77,5.367,8.578,79.92152012416298
3621.0,0.209,2.366,47.908,62290.77,5.35,8.578,78.36468029330354
3621.1,0.202,2.362,46.941,62290.77,5.322,8.578,77.48925514065921
3621.2,0.2,2.357,45.235,62118.965,5.264,8.578,77.57761464023392
3621.3,0.202,2.352,44.911,1603.269,5.18,8.578,76.72224954336389
3621.4,0.205,2.347,43.425,62119.992,5.105,8.578,78.14390145060284
3621.5,0.205,2.344,44.46,1965.861,5.077,8.625,77.27125687318909
3621.6,0.208,2.341,45.093,62290.77,5.105,8.609,78.45584310992729
3621.7,0.207,2.338,43.277,62290.77,5.174,8.578,78.45584310992729
3621.8,0.206,2.334,41.42,62290.77,5.243,8.578,78.14390145060284
3621.9,0.206,2.328,41.956,62290.77,5.277,8.578,78.14390145060284
3622.0,0.205,2.321,42.088,62290.77,5.255,8.578,78.14390145060284
3622.1,0.2,2.314,42.44,62290.77,5.178,8.594,77.57761464023392
3622.2,0.199,2.307,40.342,62290.77,5.075,8.625,77.3752018983956
3622.3,0.198,2.302,38.96,62290.77,4.992,8.625,77.91786812765359
3622.4,0.197,2.3,39.92,62290.77,4.958,8.625,77.81644296043635
3622.5,0.199,2.3,42.08,62290.77,4.982,8.578,77.99313869168634
3622.6,0.198,2.301,41.952,62290.77,5.045,8.578,77.58809726754872
3622.7,0.197,2.306,42.554,62290.77,5.13,8.578,77.03102348033772
3622.8,0.197,2.314,42.628,62290.77,5.201,8.578,76.87006193048573
3622.9,0.197,2.322,43.734,62290.77,5.231,8.578,76.87006193048573
3623.0,0.194,2.329,42.01,62290.77,5.212,8.578,76.87006193048573
3623.1,0.195,2.332,41.223,62290.77,5.173,8.609,76.87006193048573
3623.2,0.19,2.334,42.299,62290.77,5.162,8.609,76.70403925938811
3623.3,0.189,2.336,42.109,62290.77,5.183,8.625,76.30796099803634
3623.4,0.189,2.337,43.403,62290.77,5.212,8.625,76.30796099803634
3623.5,0.19,2.336,41.484,62290.77,5.228,8.625,76.70403925938811
3623.6,0.191,2.333,40.213,62290.77,5.225,8.625,76.86814044784474
3623.7,0.192,2.334,40.231,62290.77,5.214,8.625,76.86814044784474
3623.8,0.192,2.337,41.105,62290.77,5.192,8.625,76.70403925938811
3623.9,0.19,2.343,40.89,62290.77,5.165,8.625,76.70403925938811
3624.0,0.188,2.347,40.723,62118.277,5.151,8.625,76.30796099803634
3624.1,0.188,2.348,42.775,1185.683,5.176,8.625,75.49054443174856
3624.2,0.189,2.347,43.435,356.688,5.253,8.625,75.44154131560748
3624.3,0.191,2.348,44.535,440.014,5.368,8.625,75.82520304580032
3624.4,0.192,2.352,44.786,339.299,5.479,8.625,75.82520304580032
3624.5,0.196,2.359,46.547,190.451,5.55,8.578,75.45360159045931
3624.6,0.195,2.368,46.766,377.286,5.57,8.594,75.7851696576542
3624.7,0.197,2.377,46.209,140.407,5.562,8.625,75.45134163566826
3624.8,0.201,2.384,47.456,99.691,5.569,8.625,76.29311202851468
3624.9,0.204,2.39,49.119,52.276,5.619,8.625,77.0191244113231
3625.0,0.208,2.396,48.398,31.588,5.721,8.625,77.66340592373203
3625.1,0.21,2.403,51.546,26.882,5.863,8.625,77.34406467441701
3625.2,0.212,2.41,50.14,25.088,6.003,8.625,78.33032687385781
3625.3,0.213,2.416,52.557,24.893,6.1,8.625,77.66442658962605
3625.4,0.211,2.421,51.765,33.275,6.123,8.625,78.07491226414335
3625.5,0.207,2.424,51.957,20.588,6.071,8.625,76.8701796496774
3625.6,0.203,2.424,53.638,14.984,5.987,8.625,77.31022225403932
3625.7,0.202,2.423,52.143,13.559,5.939,8.625,76.76045063800899
3625.8,0.203,2.423,51.023,16.215,5.99,8.625,77.75548485137581
3625.9,0.204,2.429,50.4,16.273,6.142,8.625,77.75548485137581
3626.0,0.205,2.444,52.318,16.177,6.357,8.625,77.10296840016758
3626.1,0.206,2.465,52.71,18.178,6.572,8.625,76.57537638899053
3626.2,0.204,2.487,51.274,19.407,6.726,8.656,77.16407396461923
3626.3,0.202,2.509,49.567,18.82,6.801,8.672,76.24644462695237
3626.4,0.196,2.527,50.326,22.114,6.802,8.672,75.22366788478817
3626.5,0.186,2.54,53.447,23.419,6.734,8.672,74.04394185009448
3626.6,0.177,2.545,54.389,37.492,6.617,8.672,71.43966220994602
3626.7,0.17,2.543,54.056,31.937,6.485,8.672,71.55313873599763
3626.8,0.167,2.539,53.667,38.101,6.376,8.672,71.16447664552592
3626.9,0.166,2.537,53.239,48.855,6.314,8.625,71.20553211561868
3627.0,0.159,2.538,52.814,94.509,6.301,8.672,69.30833025402637
3627.1,0.154,2.54,52.57,106.408,6.303,8.672,69.01385997215625
3627.2,0.15,2.54,53.576,104.623,6.285,8.672,68.10563296311098
3627.3,0.148,2.537,52.838,161.546,6.234,8.672,67.87537575297492
3627.4,0.148,2.535,51.382,185.152,6.177,8.672,68.3324105321182
3627.5,0.153,2.531,52.228,98.285,6.145,8.672,69.01385997215625
3627.6,0.158,2.527,51.788,83.216,6.137,8.625,69.34648256890783
3627.7,0.162,2.52,51.821,56.864,6.129,8.625,70.03319870076393
3627.8,0.166,2.511,52.142,89.777,6.111,8.625,71.04849584363419
3627.9,0.167,2.505,50.655,78.182,6.095,8.625,71.77354033088719
3628.0,0.167,2.506,50.205,127.748,6.082,8.625,71.42189384157129
3628.1,0.165,2.511,48.177,147.775,6.045,8.625,71.33309453483224
3628.2,0.164,2.515,48.106,113.4,5.964,8.625,70.75634001951347
3628.3,0.163,2.512,50.125,72.84,5.861,8.625,70.57546892840733
3628.4,0.165,2.501,47.396,63.718,5.779,8.625,71.84622289707511
3628.5,0.167,2.486,47.612,52.241,5.749,8.625,72.31185629891012
3628.6,0.168,2.472,47.879,45.896,5.751,8.625,72.31185629891012
3628.7,0.172,2.46,47.188,51.448,5.758,8.594,72.71421132644734
3628.8,0.174,2.452,48.739,52.588,5.758,8.578,73.0272656350988
3628.9,0.173,2.45,47.615,50.007,5.757,8.625,72.83509896992237
3629.0,0.175,2.453,45.448,45.888,5.752,8.578,73.21960784358699
3629.1,0.175,2.457,45.16,48.609,5.727,8.625,73.09694358003769
3629.2,0.173,2.458,48.155,54.317,5.673,8.625,72.71421132644734
3629.3,0.17,2.454,50.574,40.896,5.613,8.625,72.04974980453656
3629.4,0.168,2.448,49.791,40.766,5.584,8.625,72.43089424873014
3629.5,0.167,2.442,47.497,39.858,5.62,8.625,72.43089424873014
3629.6,0.169,2.442,46.554,42.345,5.712,8.625,72.43089424873014
3629.7,0.175,2.445,46.918,42.989,5.822,8.625,73.0272656350988
3629.8,0.183,2.45,48.72,45.872,5.904,8.625,74.74844740715967
3629.9,0.188,2.455,47.952,41.549,5.945,8.625,75.47828480943294
3630.0,0.189,2.459,45.953,34.684,5.953,8.625,76.00514308991646
3630.1,0.187,2.46,48.545,29.388,5.947,8.625,75.61573190884806
3630.2,0.186,2.46,47.467,30.148,5.94,8.625,75.06214342098671
3630.3,0.186,2.46,46.807,31.23,5.94,8.625,75.06214342098671
3630.4,0.187,2.463,49.531,27.403,5.947,8.625,75.61573190884806
3630.5,0.188,2.469,48.825,23.44,5.971,8.625,76.23208484471014
3630.6,0.189,2.476,48.263,17.25,6.008,8.625,76.54673520683463
3630.7,0.19,2.48,48.308,15.898,6.03,8.625,77.24431248587358
3630.8,0.191,2.48,49.2,13.853,6.016,8.625,77.36330139826273
3630.9,0.194,2.474,50.849,12.055,5.977,8.625,77.54801890733732
3631.0,0.196,2.466,49.991,10.748,5.94,8.625,77.3525110346592
3631.1,0.196,2.461,51.135,8.889,5.921,8.625,78.7107766537999
3631.2,0.194,2.463,52.344,7.465,5.901,8.625,78.98140188263918
3631.3,0.193,2.469,51.593,6.83,5.878,8.625,79.49600365378451
3631.4,0.193,2.477,52.507,5.805,5.863,8.625,78.95457587942151
3631.5,0.192,2.484,57.576,6.153,5.873,8.672,78.89989429054263
3631.6,0.194,2.49,57.358,6.701,5.925,8.672,78.92666870086562
3631.7,0.196,2.491,54.618,6.29,6.015,8.672,78.38082449900725
3631.8,0.198,2.489,50.146,4.993,6.139,8.672,79.31252574029926
3631.9,0.201,2.487,52.251,3.532,6.318,8.672,78.87273413606435
3632.0,0.204,2.491,54.636,3.41,6.541,8.672,79.46585173478906
3632.1,0.21,2.504,51.244,4.304,6.733,8.625,80.46253533647088
3632.2,0.208,2.52,51.883,4.36,6.803,8.641,78.66219576544553
3632.3,0.21,2.53,54.161,4.505,6.712,8.641,78.7913429492074
3632.4,0.21,2.529,55.691,6.339,6.49,8.625,78.63609318254245
3632.5,0.21,2.521,57.091,5.936,6.219,8.625,78.78734754358966
3632.6,0.211,2.511,52.81,3.878,5.973,8.625,80.23841160454239
3632.7,0.209,2.5,50.578,3.929,5.796,8.625,80.22331551520602
3632.8,0.207,2.488,50.83,4.118,5.696,8.625,80.22331551520602
3632.9,0.205,2.47,49.574,4.352,5.665,8.625,80.48043961404292
3633.0,0.205,2.45,51.178,4.343,5.698,8.625,80.12800655808292
3633.1,0.206,2.433,53.19,4.386,5.795,8.625,79.80997942643008
3633.2,0.209,2.426,53.221,4.566,5.93,8.625,80.38750074452692
3633.3,0.214,2.433,52.125,4.607,6.069,8.625,81.4867720516952
3633.4,0.22,2.452,49.409,3.989,6.155,8.625,82.26132867769515
3633.5,0.223,2.473,49.113,3.281,6.149,8.625,82.18052160909602
3633.6,0.222,2.49,49.358,3.214,6.038,8.625,82.26132867769515
3633.7,0.218,2.496,48.843,3.998,5.864,8.625,82.26132867769515
3633.8,0.213,2.489,47.879,6.205,5.723,8.625,81.95645439052815
3633.9,0.21,2.472,46.409,5.363,5.687,8.625,81.20093505825925
3634.0,0.21,2.453,44.398,3.624,5.765,8.625,80.65811909574157
3634.1,0.211,2.439,45.289,2.705,5.897,8.625,81.11546707449966
3634.2,0.212,2.434,45.773,2.617,5.994,8.625,81.39957312675705
3634.3,0.211,2.43,44.099,3.968,6.028,8.625,81.11546707449966
3634.4,0.21,2.421,44.144,3.995,5.99,8.625,80.65811909574157
3634.5,0.207,2.407,44.229,4.177,5.893,8.625,80.65811909574157
3634.6,0.206,2.393,44.301,5.282,5.755,8.625,80.93982857181021
3634.7,0.197,2.383,42.91,6.015,5.616,8.594,79.53736054637669
3634.8,0.194,2.38,44.332,6.264,5.535,8.594,79.97460859865483
3634.9,0.186,2.383,44.304,6.362,5.513,8.625,78.71537407420261
3635.0,0.182,2.391,40.81,6.919,5.509,8.625,78.27452558885503
3635.1,0.179,2.4,41.264,7.234,5.477,8.625,76.77847568520389
3635.2,0.178,2.404,41.157,7.155,5.397,8.625,76.77847568520389
3635.3,0.178,2.399,40.327,7.239,5.284,8.625,76.77847568520389
3635.4,0.181,2.386,40.622,7.51,5.165,8.578,77.49648906971707
3635.5,0.177,2.372,41.067,7.862,5.07,8.625,76.52833206164496
3635.6,0.175,2.362,40.201,7.945,5.018,8.625,76.52833206164496
3635.7,0.176,2.356,39.519,8.022,4.996,8.601,76.46603313645576
3635.8,0.176,2.35,42.087,7.895,4.981,8.578,76.46603313645576
3635.9,0.176,2.342,41.37,7.589,4.961,8.578,76.35612174489906
3636.0,0.177,2.332,41.006,7.379,4.945,8.578,76.35612174489906
3636.1,0.178,2.324,42.651,7.016,4.944,8.578,76.60470096166725
3636.2,0.176,2.319,42.814,7.021,4.963,8.602,76.35612174489906
3636.3,0.177,2.317,44.031,6.929,5.003,8.625,76.52833206164496
3636.4,0.18,2.321,45.031,6.497,5.085,8.625,77.49648906971707
3636.5,0.19,2.33,49.323,5.919,5.224,8.578,79.48141649046853
3636.6,0.197,2.345,49.906,5.44,5.417,8.625,79.66471441370568
3636.7,0.206,2.364,51.256,5.192,5.628,8.625,80.50081277259034
3636.8,0.212,2.385,52.417,4.76,5.798,8.625,81.64403010849948
3636.9,0.213,2.406,55.013,4.54,5.879,8.625,81.4867720516952
3637.0,0.211,2.423,52.967,4.696,5.865,8.625,81.20182209160647
3637.1,0.209,2.433,56.721,4.587,5.792,8.625,80.38750074452692
3637.2,0.208,2.435,58.138,4.539,5.722,8.625,80.38750074452692
3637.3,0.21,2.431,57.28,4.304,5.69,8.625,80.14081874060135
3637.4,0.212,2.426,58.162,4.356,5.721,8.625,81.23062917868246
3637.5,0.214,2.425,56.189,4.247,5.798,8.625,80.98502744872188
3637.6,0.215,2.43,55.721,4.196,5.862,8.625,81.45740916530703
3637.7,0.215,2.436,56.467,4.281,5.861,8.625,81.70702347718998
3637.8,0.215,2.44,52.263,4.225,5.784,8.625,81.45740916530703
3637.9,0.214,2.441,50.677,4.135,5.67,8.625,81.31628393421035
3638.0,0.211,2.44,51.367,4.244,5.555,8.625,81.10818195386427
3638.1,0.207,2.436,49.243,4.241,5.449,8.625,80.79052896890948
3638.2,0.203,2.426,50.081,4.266,5.358,8.625,80.338318506088
3638.3,0.202,2.41,52.495,4.386,5.291,8.625,79.4134159140955
3638.4,0.205,2.391,52.841,4.543,5.271,8.625,80.26360505501864
3638.5,0.207,2.378,52.456,4.613,5.297,8.625,80.75225412865984
3638.6,0.208,2.375,52.607,4.604,5.334,8.625,80.75225412865984
3638.7,0.205,2.38,52.645,4.639,5.36,8.625,80.4143803691346
3638.8,0.202,2.386,51.972,4.921,5.378,8.625,79.653910878788
3638.9,0.201,2.387,52.343,5.644,5.399,8.625,79.77702100985617
3639.0,0.203,2.384,53.786,6.136,5.428,8.625,80.2993984537669
3639.1,0.206,2.378,51.201,6.288,5.46,8.625,80.71386117563544
3639.2,0.208,2.376,49.78,6.889,5.493,8.625,81.35115488497551
3639.3,0.206,2.38,48.702,7.674,5.527,8.625,80.93258719607863
3639.4,0.198,2.389,48.18,8.354,5.552,8.625,79.84031029184533
3639.5,0.19,2.399,49.112,8.767,5.551,8.625,79.64459473858525
3639.6,0.184,2.406,46.371,8.711,5.514,8.625,78.57598056004834
3639.7,0.182,2.407,43.196,8.752,5.452,8.625,77.99445643853545
3639.8,0.181,2.406,42.22,9.046,5.385,8.625,77.0201482511531
3639.9,0.179,2.404,43.66,9.221,5.322,8.625,76.28156245577448
3640.0,0.18,2.401,39.993,9.685,5.269,8.625,76.89474365112086
3640.1,0.178,2.397,39.908,10.255,5.226,8.578,75.69454540689141
3640.2,0.173,2.39,39.01,11.285,5.191,8.609,74.57800075577345
3640.3,0.175,2.383,37.314,13.208,5.158,8.578,74.60461543690822
3640.4,0.173,2.378,35.512,15.809,5.129,8.578,74.17250576229033
3640.5,0.173,2.375,36.098,16.109,5.113,8.578,74.09328404949878
3640.6,0.174,2.373,36.747,17.051,5.119,8.578,74.29482819268735
3640.7,0.172,2.371,35.761,17.791,5.147,8.609,74.05700038031624
3640.8,0.172,2.368,36.816,19.115,5.176,8.625,73.8657233925198
3640.9,0.171,2.363,37.083,19.511,5.18,8.625,73.66382489783014
3641.0,0.173,2.358,37.305,19.31,5.15,8.625,73.79476799517603
3641.1,0.172,2.354,39.155,20.347,5.104,8.578,73.8483260726833
3641.2,0.171,2.354,40.2,19.589,5.086,8.578,73.7171194629237
3641.3,0.168,2.356,38.379,20.892,5.114,8.578,73.7171194629237
3641.4,0.17,2.357,39.004,19.555,5.179,8.578,73.7171194629237
3641.5,0.172,2.358,39.627,19.361,5.245,8.578,73.8483260726833
3641.6,0.174,2.355,39.108,18.057,5.298,8.578,74.04802181045595
3641.7,0.177,2.351,39.84,18.066,5.332,8.578,74.04802181045595
3641.8,0.18,2.345,40.19,16.576,5.351,8.578,75.42721016577906
3641.9,0.183,2.341,40.68,15.67,5.367,8.578,76.16211536655484
3642.0,0.185,2.338,38.805,15.048,5.388,8.578,76.55349409076176
3642.1,0.185,2.338,36.585,15.302,5.406,8.594,76.49431466864493
3642.2,0.185,2.341,36.467,14.421,5.409,8.625,76.49431466864493
3642.3,0.185,2.346,37.529,13.675,5.383,8.625,76.49431466864493
3642.4,0.184,2.351,36.694,11.807,5.315,8.625,76.654480106296
3642.5,0.182,2.354,37.835,11.894,5.215,8.625,76.24479887309104
3642.6,0.18,2.356,37.551,11.612,5.123,8.625,75.71977664338914
3642.7,0.179,2.357,37.128,12.671,5.095,8.625,75.04619599797238
3642.8,0.179,2.357,38.316,13.292,5.149,8.625,75.08296462629258
3642.9,0.18,2.355,39.683,13.518,5.242,8.625,75.75746920094082
3643.0,0.181,2.351,38.541,13.463,5.31,8.625,75.75746920094082
3643.1,0.182,2.347,38.685,14.214,5.317,8.625,76.14530266221382
3643.2,0.182,2.345,36.732,13.848,5.281,8.625,76.08699467650997
3643.3,0.181,2.344,36.742,14.341,5.24,8.625,75.5649656018702
3643.4,0.18,2.346,37.895,14.535,5.217,8.625,75.62216890178519
3643.5,0.179,2.35,38.469,15.106,5.208,8.625,74.9509770960519
3643.6,0.18,2.354,35.815,15.446,5.199,8.625,75.67638378575094
3643.7,0.183,2.355,36.019,15.653,5.183,8.594,76.60958440073333
3643.8,0.181,2.352,35.438,16.463,5.175,8.625,75.64212346210672
3643.9,0.182,2.347,35.347,17.34,5.185,8.625,76.02783490541887
3644.0,0.183,2.344,37.248,17.724,5.219,8.625,76.09011159807034
3644.1,0.185,2.342,37.166,17.931,5.266,8.625,75.78062657478816
3644.2,0.186,2.339,35.935,18.966,5.294,8.625,76.00622144181492
3644.3,0.187,2.334,36.225,19.643,5.279,8.625,76.42714306746407
3644.4,0.185,2.329,35.799,19.963,5.214,8.625,76.00622144181492
3644.5,0.185,2.326,33.928,20.445,5.126,8.609,76.12089887902688
3644.6,0.182,2.323,33.257,20.686,5.063,8.578,75.7190501159889
3644.7,0.179,2.32,33.61,21.214,5.046,8.609,74.5429400439988
3644.8,0.184,2.317,34.007,21.967,5.056,8.578,76.12089887902688
3644.9,0.185,2.317,35.258,22.613,5.066,8.578,76.12089887902688
3645.0,0.186,2.318,35.68,22.84,5.064,8.578,76.00622144181492
3645.1,0.187,2.322,35.52,23.46,5.069,8.578,76.57948969834577
3645.2,0.185,2.325,35.698,24.376,5.096,8.609,76.00622144181492
3645.3,0.189,2.328,35.091,24.209,5.137,8.578,76.69658820140336
3645.4,0.189,2.33,35.988,24.145,5.174,8.578,76.57948969834577
3645.5,0.188,2.334,35.334,23.438,5.197,8.578,76.69658820140336
3645.6,0.188,2.339,33.302,23.502,5.213,8.578,76.69658820140336
3645.7,0.189,2.347,33.765,25.222,5.242,8.578,76.70076386787659
3645.8,0.19,2.354,35.536,25.355,5.286,8.578,76.6756196308291
3645.9,0.188,2.358,37.931,25.117,5.323,8.578,76.11032872203036
3646.0,0.185,2.356,38.546,23.475,5.332,8.578,75.83828459079145
3646.1,0.178,2.351,38.247,22.653,5.307,8.602,74.27624158969535
3646.2,0.177,2.344,38.75,23.805,5.263,8.625,74.04802181045595
3646.3,0.18,2.339,38.123,26.214,5.225,8.625,74.3428831362884
3646.4,0.185,2.335,37.093,27.857,5.205,8.625,75.1742831913251
3646.5,0.19,2.332,37.799,28.99,5.202,8.625,76.44447977099162
3646.6,0.192,2.331,38.874,29.154,5.208,8.625,76.5035521263095
3646.7,0.191,2.333,39.729,27.801,5.223,8.625,76.5035521263095
3646.8,0.189,2.337,41.297,27.696,5.26,8.625,75.8377760942865
3646.9,0.191,2.344,40.448,27.218,5.32,8.578,76.22708435675678
3647.0,0.186,2.351,38.007,29.364,5.388,8.625,75.23066865157968
3647.1,0.186,2.358,38.738,31.904,5.432,8.625,75.23066865157968
3647.2,0.188,2.364,40.525,35.349,5.42,8.625,75.8377760942865
3647.3,0.19,2.366,40.43,35.694,5.359,8.625,76.22708435675678
3647.4,0.193,2.366,38.171,33.51,5.276,8.578,76.5035521263095
3647.5,0.192,2.362,36.485,31.245,5.207,8.609,76.52274232313242
3647.6,0.187,2.355,35.817,29.128,5.165,8.602,75.95536299780217
3647.7,0.187,2.346,35.249,28.192,5.137,8.625,76.5559348193472
3647.8,0.188,2.335,35.204,26.307,5.12,8.625,76.5559348193472
